customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,income_category,loan_category,Interest_Rate_Category(%),age_group,employment_duration_bucket,cred_hist_bucket
15398.0,24,65000,RENT,8.0,MEDICAL,A,15000,9.88,4,NEW,2,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15399.0,23,65000,RENT,3.0,VENTURE,A,15000,8.94,3,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",5 - 9,18 - 24,0 - 5,0 - 5
15401.0,26,132750,MORTGAGE,8.0,HOMEIMPROVEMENT,A,12000,11.49,6,NEW,4,NO DEFAULT,"$80,001+","$10,001 - $15,000",9.01 - 13,25 - 34,6 - 10,0 - 5
15403.0,24,133000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,3000,11.99,4,NEW,4,NO DEFAULT,"$80,001+","$0 - $5,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15405.0,24,133000,OWN,4.0,VENTURE,A,4000,7.4,4,NEW,3,NO DEFAULT,"$80,001+","$0 - $5,000",5 - 9,18 - 24,0 - 5,0 - 5
15407.0,24,103044,MORTGAGE,8.0,MEDICAL,C,11600,15.05,4,Y,2,DEFAULT,"$80,001+","$10,001 - $15,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15408.0,25,65000,RENT,9.0,EDUCATION,D,15000,16.32,5,NEW,2,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15409.0,25,65000,RENT,0.0,PERSONAL,A,15000,9.63,5,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15411.0,25,59004,RENT,1.0,VENTURE,C,15000,15.58,5,N,2,DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",13.01 - 17,25 - 34,0 - 5,0 - 5
15412.0,22,65004,RENT,4.0,VENTURE,D,15000,16.95,2,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15413.0,26,134400,MORTGAGE,3.0,MEDICAL,B,10000,12.68,6,NEW,3,NO DEFAULT,"$80,001+","$10,001 - $15,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15415.0,23,60000,RENT,7.0,PERSONAL,A,15000,10.62,3,N,3,DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15416.0,24,66500,RENT,0.0,PERSONAL,A,15000,6.54,4,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",5 - 9,18 - 24,0 - 5,0 - 5
15417.0,24,135000,MORTGAGE,8.0,VENTURE,A,21000,12.69,4,NEW,2,NO DEFAULT,"$80,001+","$20,001+",9.01 - 13,18 - 24,6 - 10,0 - 5
15418.0,20,135000,MORTGAGE,1.0,VENTURE,B,15000,15.96,2,Y,2,NO DEFAULT,"$80,001+","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15419.0,24,135000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,8800,6.03,4,NEW,2,NO DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,18 - 24,6 - 10,0 - 5
15420.0,26,135000,MORTGAGE,11.0,EDUCATION,A,6700,6.03,6,NEW,4,NO DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,25 - 34,11 - 15,0 - 5
15421.0,25,135000,MORTGAGE,9.0,HOMEIMPROVEMENT,C,10000,15.62,5,Y,3,NO DEFAULT,"$80,001+","$10,001 - $15,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15422.0,24,135000,MORTGAGE,8.0,VENTURE,A,5225,7.49,4,NEW,3,NO DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,18 - 24,6 - 10,0 - 5
15425.0,23,135000,MORTGAGE,1.0,VENTURE,C,12500,15.99,3,NEW,2,NO DEFAULT,"$80,001+","$10,001 - $15,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15426.0,24,135000,MORTGAGE,0.0,EDUCATION,A,6000,6.92,4,NEW,2,NO DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,18 - 24,0 - 5,0 - 5
15427.0,24,135000,MORTGAGE,8.0,PERSONAL,A,21000,10.74,4,NEW,2,NO DEFAULT,"$80,001+","$20,001+",9.01 - 13,18 - 24,6 - 10,0 - 5
15428.0,22,21600,OWN,5.0,PERSONAL,A,5000,7.9,2,NEW,3,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",5 - 9,18 - 24,6 - 10,0 - 5
15430.0,23,135000,OWN,7.0,VENTURE,A,16000,6.91,3,NEW,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",5 - 9,18 - 24,6 - 10,0 - 5
15431.0,24,135000,MORTGAGE,8.0,MEDICAL,A,17000,6.17,4,NEW,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",5 - 9,18 - 24,6 - 10,0 - 5
15432.0,22,68000,RENT,7.0,MEDICAL,A,15000,10.37,2,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15434.0,24,135000,MORTGAGE,3.0,VENTURE,A,21000,10.38,4,NEW,4,NO DEFAULT,"$80,001+","$20,001+",9.01 - 13,18 - 24,0 - 5,0 - 5
15435.0,26,104550,MORTGAGE,6.0,MEDICAL,C,15000,15.33,6,N,3,DEFAULT,"$80,001+","$15,001 - $20,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15436.0,23,69000,RENT,3.0,EDUCATION,A,15000,10.65,3,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15437.0,21,69000,RENT,3.0,MEDICAL,A,15000,8.49,1,NEW,2,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",5 - 9,18 - 24,0 - 5,0 - 5
15439.0,25,135000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,12.73,5,Y,3,NO DEFAULT,"$80,001+","$20,001+",9.01 - 13,25 - 34,0 - 5,0 - 5
15440.0,24,69400,RENT,8.0,VENTURE,C,15000,13.24,4,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15443.0,23,69996,RENT,4.0,PERSONAL,B,15000,13.43,3,Y,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15445.0,23,135000,MORTGAGE,8.0,EDUCATION,E,10000,18.43,3,NEW,4,NO DEFAULT,"$80,001+","$10,001 - $15,000",17.01 - 21,18 - 24,6 - 10,0 - 5
15446.0,23,69996,RENT,7.0,EDUCATION,A,15000,11.89,3,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15447.0,22,135000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,10800,8.0,2,NEW,4,NO DEFAULT,"$80,001+","$10,001 - $15,000",5 - 9,18 - 24,0 - 5,0 - 5
15448.0,25,70000,RENT,9.0,HOMEIMPROVEMENT,C,15000,16.02,5,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15449.0,24,135000,MORTGAGE,8.0,EDUCATION,A,12000,9.38,4,NEW,2,NO DEFAULT,"$80,001+","$10,001 - $15,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15450.0,23,136000,MORTGAGE,2.0,PERSONAL,C,9800,15.99,3,Y,3,NO DEFAULT,"$80,001+","$5,001 - $10,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15452.0,21,70000,RENT,5.0,EDUCATION,A,15000,10.38,1,NEW,2,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15453.0,25,136000,MORTGAGE,1.0,DEBTCONSOLIDATION,B,8000,12.87,5,NEW,3,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15454.0,26,70000,RENT,6.0,VENTURE,D,15000,16.35,6,Y,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15456.0,23,136000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8000,8.32,3,NEW,3,NO DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,18 - 24,6 - 10,0 - 5
15457.0,26,137000,MORTGAGE,3.0,EDUCATION,A,21500,6.62,6,NEW,4,NO DEFAULT,"$80,001+","$20,001+",5 - 9,25 - 34,0 - 5,0 - 5
15458.0,25,70000,RENT,6.0,PERSONAL,A,15000,11.89,5,NEW,2,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,25 - 34,6 - 10,0 - 5
15460.0,26,137000,MORTGAGE,3.0,EDUCATION,A,3500,12.18,6,NEW,2,NO DEFAULT,"$80,001+","$0 - $5,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15461.0,23,137000,MORTGAGE,0.0,EDUCATION,A,11400,9.63,3,NEW,2,NO DEFAULT,"$80,001+","$10,001 - $15,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15462.0,22,137004,MORTGAGE,3.0,VENTURE,A,10000,5.79,2,NEW,2,NO DEFAULT,"$80,001+","$10,001 - $15,000",5 - 9,18 - 24,0 - 5,0 - 5
15463.0,25,64000,RENT,8.0,DEBTCONSOLIDATION,C,15000,14.42,5,Y,3,DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15464.0,26,138000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7500,6.03,6,NEW,3,NO DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,25 - 34,0 - 5,0 - 5
15465.0,25,138000,MORTGAGE,9.0,PERSONAL,A,8000,6.99,5,NEW,4,NO DEFAULT,"$80,001+","$5,001 - $10,000",5 - 9,25 - 34,6 - 10,0 - 5
15466.0,22,70204,RENT,6.0,PERSONAL,C,15000,15.7,2,Y,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15467.0,21,70500,RENT,5.0,VENTURE,A,15000,8.0,1,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",5 - 9,18 - 24,6 - 10,0 - 5
15468.0,24,138000,OWN,8.0,PERSONAL,A,16500,6.54,4,NEW,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",5 - 9,18 - 24,6 - 10,0 - 5
15469.0,23,138000,MORTGAGE,7.0,PERSONAL,A,2700,11.86,3,NEW,2,NO DEFAULT,"$80,001+","$0 - $5,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15470.0,25,138000,MORTGAGE,0.0,MEDICAL,A,5000,11.86,5,NEW,4,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15472.0,25,138000,MORTGAGE,3.0,EDUCATION,B,9000,12.22,5,NEW,3,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15474.0,25,126996,MORTGAGE,8.0,DEBTCONSOLIDATION,B,5000,12.73,5,Y,2,DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,25 - 34,6 - 10,0 - 5
15475.0,23,21000,OWN,7.0,VENTURE,A,7500,12.69,3,NEW,3,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15476.0,23,21000,OWN,2.0,EDUCATION,B,6000,15.27,3,NEW,2,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15478.0,24,65000,RENT,8.0,VENTURE,D,15000,16.32,4,Y,4,DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15479.0,23,140000,OWN,6.0,EDUCATION,B,16400,15.96,3,Y,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15480.0,24,128000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,18000,17.27,4,Y,2,DEFAULT,"$80,001+","$15,001 - $20,000",17.01 - 21,18 - 24,6 - 10,0 - 5
15481.0,25,140000,MORTGAGE,3.0,MEDICAL,A,8000,11.71,5,NEW,2,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15482.0,21,140000,MORTGAGE,2.0,EDUCATION,A,18000,7.9,1,NEW,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",5 - 9,18 - 24,0 - 5,0 - 5
15483.0,23,140000,MORTGAGE,7.0,PERSONAL,A,12000,11.71,3,NEW,4,NO DEFAULT,"$80,001+","$10,001 - $15,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15484.0,25,72000,RENT,7.0,DEBTCONSOLIDATION,A,15000,12.42,5,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,25 - 34,6 - 10,0 - 5
15485.0,26,72000,RENT,6.0,PERSONAL,A,15000,6.92,6,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",5 - 9,25 - 34,6 - 10,0 - 5
15486.0,26,66000,RENT,2.0,PERSONAL,C,15000,16.02,6,N,2,DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,25 - 34,0 - 5,0 - 5
15487.0,25,72000,RENT,7.0,DEBTCONSOLIDATION,B,15000,12.68,5,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,25 - 34,6 - 10,0 - 5
15488.0,23,140000,MORTGAGE,4.0,PERSONAL,A,12000,5.42,3,NEW,3,NO DEFAULT,"$80,001+","$10,001 - $15,000",5 - 9,18 - 24,0 - 5,0 - 5
15489.0,23,140000,MORTGAGE,7.0,PERSONAL,A,12000,8.49,3,NEW,3,NO DEFAULT,"$80,001+","$10,001 - $15,000",5 - 9,18 - 24,6 - 10,0 - 5
15490.0,22,72000,RENT,6.0,VENTURE,D,15000,17.19,2,NEW,2,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",17.01 - 21,18 - 24,6 - 10,0 - 5
15491.0,24,72000,RENT,4.0,MEDICAL,A,15000,10.99,4,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15492.0,22,140000,MORTGAGE,6.0,EDUCATION,A,10000,10.99,2,NEW,3,NO DEFAULT,"$80,001+","$10,001 - $15,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15493.0,24,140000,MORTGAGE,3.0,PERSONAL,A,4475,7.49,4,NEW,4,NO DEFAULT,"$80,001+","$0 - $5,000",5 - 9,18 - 24,0 - 5,0 - 5
15494.0,26,21000,OWN,4.0,EDUCATION,B,8000,13.79,6,Y,3,NO DEFAULT,"$20,001 - $40,000","$5,001 - $10,000",13.01 - 17,25 - 34,0 - 5,0 - 5
15496.0,23,56525,RENT,1.0,MEDICAL,A,15000,11.48,3,N,4,DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15497.0,23,140000,MORTGAGE,7.0,PERSONAL,B,6000,13.49,3,Y,3,NO DEFAULT,"$80,001+","$5,001 - $10,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15498.0,23,140000,MORTGAGE,0.0,EDUCATION,A,3500,5.79,3,NEW,3,NO DEFAULT,"$80,001+","$0 - $5,000",5 - 9,18 - 24,0 - 5,0 - 5
15499.0,24,73500,RENT,7.0,MEDICAL,B,15000,13.16,4,Y,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15500.0,23,73500,RENT,3.0,PERSONAL,A,15000,11.89,3,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15502.0,24,140000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,20000,6.54,4,NEW,4,NO DEFAULT,"$80,001+","$20,001+",5 - 9,18 - 24,6 - 10,0 - 5
15503.0,22,140000,MORTGAGE,6.0,VENTURE,A,20000,6.91,2,NEW,3,NO DEFAULT,"$80,001+","$20,001+",5 - 9,18 - 24,6 - 10,0 - 5
15505.0,25,140000,MORTGAGE,10.0,MEDICAL,A,22000,8.88,5,NEW,3,NO DEFAULT,"$80,001+","$20,001+",5 - 9,25 - 34,11 - 15,0 - 5
15506.0,23,74424,RENT,4.0,EDUCATION,B,15000,13.47,3,Y,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15507.0,24,140000,MORTGAGE,8.0,MEDICAL,A,16000,10.38,4,NEW,2,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15508.0,23,140000,MORTGAGE,3.0,PERSONAL,C,15000,15.58,3,Y,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15509.0,24,75000,RENT,6.0,PERSONAL,A,15000,11.71,4,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15511.0,25,140000,MORTGAGE,2.0,EDUCATION,A,4800,7.88,5,NEW,4,NO DEFAULT,"$80,001+","$0 - $5,000",5 - 9,25 - 34,0 - 5,0 - 5
15512.0,26,140000,MORTGAGE,5.0,HOMEIMPROVEMENT,C,13050,14.59,6,Y,3,NO DEFAULT,"$80,001+","$10,001 - $15,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15514.0,21,69000,RENT,0.0,HOMEIMPROVEMENT,C,15000,15.28,1,Y,4,DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15515.0,21,75000,RENT,5.0,MEDICAL,A,15000,10.37,1,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15516.0,23,58650,RENT,7.0,MEDICAL,B,15000,13.43,3,Y,4,DEFAULT,"$40,001 - $60,000","$15,001 - $20,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15517.0,25,128000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,10000,11.58,5,N,2,DEFAULT,"$80,001+","$10,001 - $15,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15518.0,21,20004,OWN,2.0,MEDICAL,A,2500,9.63,1,NEW,2,NO DEFAULT,"$20,001 - $40,000","$0 - $5,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15519.0,22,108803,MORTGAGE,6.0,MEDICAL,B,10000,12.23,2,N,4,DEFAULT,"$80,001+","$10,001 - $15,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15520.0,24,140004,MORTGAGE,4.0,EDUCATION,D,4000,16.45,4,NEW,3,NO DEFAULT,"$80,001+","$0 - $5,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15521.0,23,75000,RENT,6.0,EDUCATION,A,15000,6.54,3,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",5 - 9,18 - 24,6 - 10,0 - 5
15522.0,25,140004,OTHER,8.0,MEDICAL,B,4500,12.87,5,NEW,4,NO DEFAULT,"$80,001+","$0 - $5,000",9.01 - 13,25 - 34,6 - 10,0 - 5
15523.0,24,140300,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6000,11.14,4,NEW,3,NO DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15530.0,25,69000,RENT,0.0,HOMEIMPROVEMENT,D,15000,16.7,5,Y,3,DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,25 - 34,0 - 5,0 - 5
15533.0,24,132000,MORTGAGE,8.0,DEBTCONSOLIDATION,C,1500,17.27,4,N,2,DEFAULT,"$80,001+","$0 - $5,000",17.01 - 21,18 - 24,6 - 10,0 - 5
15538.0,26,75531,RENT,3.0,PERSONAL,C,15000,16.49,6,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,25 - 34,0 - 5,0 - 5
15541.0,23,76000,RENT,3.0,VENTURE,A,15000,10.74,3,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15542.0,26,76000,RENT,6.0,DEBTCONSOLIDATION,B,15000,13.11,6,NEW,4,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15545.0,23,77000,RENT,7.0,PERSONAL,A,15000,12.42,3,NEW,2,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15547.0,24,20000,OWN,2.0,HOMEIMPROVEMENT,A,3000,8.94,4,NEW,2,NO DEFAULT,"$20,001 - $40,000","$0 - $5,000",5 - 9,18 - 24,0 - 5,0 - 5
15551.0,26,77368,RENT,1.0,VENTURE,A,15000,10.0,6,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15552.0,23,73000,RENT,7.0,EDUCATION,A,15000,7.51,3,NEW,2,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",5 - 9,18 - 24,6 - 10,0 - 5
15553.0,22,20000,OWN,7.0,PERSONAL,A,3200,12.21,2,NEW,4,NO DEFAULT,"$20,001 - $40,000","$0 - $5,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15557.0,23,80000,RENT,5.0,VENTURE,A,15000,12.69,3,NEW,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15564.0,26,113050,MORTGAGE,4.0,MEDICAL,A,9000,12.53,6,N,4,DEFAULT,"$80,001+","$5,001 - $10,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15565.0,26,80000,RENT,11.0,VENTURE,A,15000,8.49,6,NEW,2,NO DEFAULT,"$80,001+","$15,001 - $20,000",5 - 9,25 - 34,11 - 15,0 - 5
15566.0,25,133000,MORTGAGE,8.0,DEBTCONSOLIDATION,E,3000,17.9,5,Y,2,DEFAULT,"$80,001+","$0 - $5,000",17.01 - 21,25 - 34,6 - 10,0 - 5
15568.0,21,19800,OWN,4.0,HOMEIMPROVEMENT,C,6800,14.59,1,N,2,DEFAULT,"$0 - $20,000","$5,001 - $10,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15571.0,24,19764,OWN,0.0,VENTURE,B,4800,13.61,4,Y,3,DEFAULT,"$0 - $20,000","$0 - $5,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15572.0,25,133900,MORTGAGE,9.0,VENTURE,C,7500,13.49,5,Y,2,DEFAULT,"$80,001+","$5,001 - $10,000",13.01 - 17,25 - 34,6 - 10,0 - 5
15574.0,26,19500,OWN,0.0,PERSONAL,A,5000,8.0,6,N,3,DEFAULT,"$0 - $20,000","$5,001 - $10,000",5 - 9,25 - 34,0 - 5,0 - 5
15581.0,23,74000,RENT,1.0,VENTURE,C,15000,15.65,3,N,2,DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15583.0,26,80004,RENT,8.0,EDUCATION,A,15000,11.89,6,NEW,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,25 - 34,6 - 10,0 - 5
15585.0,21,19200,OWN,0.0,PERSONAL,A,2400,9.91,1,NEW,2,NO DEFAULT,"$0 - $20,000","$0 - $5,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15588.0,23,75000,RENT,0.0,PERSONAL,B,15000,13.57,3,Y,3,DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15589.0,23,81960,RENT,7.0,DEBTCONSOLIDATION,A,15000,10.62,3,NEW,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15590.0,25,136112,MORTGAGE,9.0,HOMEIMPROVEMENT,D,15600,19.42,5,N,2,DEFAULT,"$80,001+","$15,001 - $20,000",17.01 - 21,25 - 34,6 - 10,0 - 5
15599.0,23,84000,RENT,0.0,MEDICAL,B,15000,11.34,3,NEW,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15600.0,26,84000,RENT,4.0,DEBTCONSOLIDATION,A,15000,10.14,6,NEW,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15605.0,21,19200,OWN,5.0,EDUCATION,A,3300,6.17,1,N,2,DEFAULT,"$0 - $20,000","$0 - $5,000",5 - 9,18 - 24,6 - 10,0 - 5
15606.0,25,85000,RENT,2.0,VENTURE,A,15000,7.9,5,NEW,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",5 - 9,25 - 34,0 - 5,0 - 5
15609.0,23,85000,RENT,7.0,PERSONAL,A,15000,10.99,3,NEW,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15610.0,26,19200,OWN,7.0,PERSONAL,A,4500,7.88,6,N,3,DEFAULT,"$0 - $20,000","$0 - $5,000",5 - 9,25 - 34,6 - 10,0 - 5
15613.0,23,85000,RENT,7.0,EDUCATION,C,15000,14.59,3,NEW,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",13.01 - 17,18 - 24,6 - 10,0 - 5
15614.0,24,85000,RENT,0.0,MEDICAL,B,15000,13.11,4,NEW,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15615.0,21,85000,RENT,2.0,VENTURE,A,15000,10.95,1,NEW,3,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15619.0,25,86004,RENT,1.0,PERSONAL,B,15000,12.53,5,Y,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,25 - 34,0 - 5,0 - 5
15622.0,26,87000,RENT,6.0,MEDICAL,A,15000,5.99,6,NEW,2,NO DEFAULT,"$80,001+","$15,001 - $20,000",5 - 9,25 - 34,6 - 10,0 - 5
15625.0,22,87000,RENT,6.0,PERSONAL,A,15000,10.62,2,NEW,2,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,6 - 10,0 - 5
15630.0,21,19000,OWN,0.0,MEDICAL,C,7200,14.74,1,Y,4,DEFAULT,"$0 - $20,000","$5,001 - $10,000",13.01 - 17,18 - 24,0 - 5,0 - 5
15632.0,22,87800,RENT,3.0,MEDICAL,A,15000,11.36,2,NEW,4,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15636.0,23,88000,RENT,0.0,EDUCATION,B,15000,10.28,3,NEW,2,NO DEFAULT,"$80,001+","$15,001 - $20,000",9.01 - 13,18 - 24,0 - 5,0 - 5
15640.0,26,78000,RENT,1.0,DEBTCONSOLIDATION,A,15000,12.42,6,NEW,3,NO DEFAULT,"$60,001 - $80,000","$15,001 - $20,000",9.01 - 13,25 - 34,0 - 5,0 - 5
